capital_invertido;provincia;gastos_por_prestamos;deudas_corto_plazo;patrimonio_empresa;total_activo;numero_empleados;ventas_netas;canal_principal;cantidad_canales_venta;vende_por_catalogo;vende_con_comisionistas;vende_a_domicilio;vende_en_linea;vende_en_ferias;vende_en_maquinas_venta;vende_en_tienda;otros_medios_venta;vende_por_telefono;publicidad;uso_de_software;sobrevive_2años
2097221;1501;1054462;4384595;3846730;8231325;3;6025616;1;1;False;False;False;False;False;False;True;False;False;True;False;True
30000;1501;407644;0;232466;1488808;6;3206849;1;1;False;False;False;False;False;False;True;False;False;False;False;False
120000;1501;293591;301856;352494;933930;4;3813153;1;1;False;False;False;False;False;False;True;False;False;True;False;False
934800;1501;1433965;64606;2171572;2236178;9;4876925;2;1;False;False;True;False;False;False;False;False;False;False;False;True
1100;1501;1584086;26695;505664;532359;19;2124298;1;1;False;False;False;False;False;False;True;False;False;True;False;False
193103;1501;488296;1339546;242368;1581914;12;4272831;2;2;False;False;True;False;False;False;False;False;True;False;True;True
375000;1501;207625;548952;447400;996352;6;3267924;7;1;False;False;False;False;False;True;False;False;False;True;False;False
354580;1501;1000469;1655818;2056251;3712069;7;5027092;1;2;True;False;False;False;False;False;True;False;False;True;False;True
5000;1501;190662;1851;942127;943978;3;2350955;9;0;False;False;False;False;False;False;False;False;False;True;False;False
60000;1501;421177;19522;340207;693711;4;2446837;1;2;False;False;True;False;False;False;True;False;False;False;False;False
146650;1501;272573;118359;522720;940976;4;2569751;1;1;False;False;False;False;False;False;True;False;False;True;True;False
260608;1501;583582;1530256;780826;2311082;7;3162005;1;1;False;False;False;False;False;False;True;False;False;False;False;True
100000;1501;389286;818;1405195;1475872;2;4767216;9;0;False;False;False;False;False;False;False;False;False;False;False;True
405103;1501;1021540;677142;1082977;3774981;5;7995342;9;0;False;False;False;False;False;False;False;False;False;False;False;True
43000;1501;60403;5695;158239;163934;3;2620714;2;1;False;False;True;False;False;False;False;False;False;False;False;False
52400;1501;747236;312297;826695;1138992;35;3063306;2;1;False;False;True;False;False;False;False;False;False;False;False;True
370930;1501;389301;311859;645206;1520288;7;3262623;1;2;True;False;False;False;False;False;True;False;False;True;False;False
8000;1501;225453;224341;511114;735455;2;2672971;1;1;False;False;False;False;False;False;True;False;False;False;False;False
2000;1501;575247;1035417;0;666574;29;4774806;2;1;False;False;True;False;False;False;False;False;False;True;False;False
1000;1501;2249564;0;3454599;8122055;15;7074100;2;1;False;False;True;False;False;False;False;False;False;True;False;True
10740;1501;172689;1078088;442049;1520137;2;2216453;1;1;False;False;False;False;False;False;True;False;False;False;False;True
170000;1501;2022730;4268432;2739109;7007541;6;6130013;9;1;False;False;False;False;False;False;True;False;False;True;True;True
228935;1501;178356;2005364;784661;2790025;2;2604322;5;3;False;False;True;False;False;False;True;False;True;False;False;True
500000;1501;3281143.25;888956;3522197;4411153;13;8953971;4;3;False;True;False;False;False;False;True;False;True;False;False;True
50000;1501;3281143.25;1102781;573102;1675883;5;3816217;1;1;False;False;False;False;False;False;True;False;False;False;False;True
25000;1501;1259344;1626009;716317;3361411;8;8372376;1;1;False;False;False;False;False;False;True;False;False;False;False;True
260000;1501;491785;396839;1333408;1792320;3;2626250;5;2;False;False;False;False;False;False;True;False;True;True;False;False
106500;1501;2093387;2217088;1443940;3661028;9;5082039;3;3;True;False;True;False;False;False;False;False;True;True;False;True
32100;1501;285840;1425962;82097;1508059;12;3160663;3;1;True;False;False;False;False;False;False;False;False;True;False;True
65000;1501;1067235;1582407;1004927;2587334;5;7867740;5;1;False;False;False;False;False;False;False;False;True;False;False;True
636830;1501;406582;0;1012371;1148894;6;4031989;1;1;False;False;False;False;False;False;True;False;False;True;False;True
12500;1501;896850;5928;280428;286356;5;4251316;5;2;False;False;False;True;False;False;False;False;True;False;False;False
100000;1501;119528;127303;125206;252509;3;3094826;9;3;False;False;True;False;False;False;True;False;True;False;False;False
50000;1501;297928;83294;264027;347321;5;5616048;1;1;False;False;False;False;False;False;True;False;False;False;False;False
40000;1501;738938;691615;299590;991205;6;4215288;1;1;False;False;False;False;False;False;True;False;False;True;False;False
530000;1501;223974;1191112;602496;1799786;6;2698909;1;1;False;False;False;False;False;False;True;False;False;False;False;True
110000;1501;277080;394;842621;2558355;1;2239009;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1000;1501;3281143.25;0;515660;3754643;4;7886878;2;2;False;False;True;False;False;False;False;False;True;False;False;True
302250;1501;1132368;787008;784782;1571790;9;7478516;7;1;False;False;False;False;False;True;False;False;False;True;False;False
5000;1501;590307;375299;334775;710074;1;6963468;6;1;False;False;False;True;False;False;False;False;False;False;False;False
2478553;1501;901775;2280714;1756676;9248331;15;5250947;9;0;False;False;False;False;False;False;False;False;False;False;True;True
1000;1501;515370;17415;347640;365055;1;3984886;5;2;False;True;False;False;False;False;False;False;True;True;False;False
5000;1501;288662;16350;352607;368957;1;5601390;1;1;False;False;False;False;False;False;True;False;False;False;False;False
20000;1501;300051;183126;194165;377291;5;3427949;7;1;False;False;False;False;False;True;False;False;False;True;False;False
1900;1501;33451;619399;0;483999;1;2127013;6;1;False;False;False;True;False;False;False;False;False;False;False;False
2000;1501;436336;13639;262827;276466;2;2822655;1;1;False;False;False;False;False;False;True;False;False;False;False;False
100000;1501;85350;1463561;201290;1664851;3;3484470;1;1;False;False;False;False;False;False;True;False;False;False;False;False
250000;1501;1624220;4537014;437467;5260382;10;5894560;1;1;False;False;False;False;False;False;True;False;False;True;False;True
30000;1501;314229;165538;584677;750215;7;2887363;1;1;False;False;False;False;False;False;True;False;False;False;False;False
1455000;1501;1137018;1009301;1889037;3575224;11;4340458;1;2;False;True;False;False;False;False;True;False;False;True;False;True
32000;1501;147692;1779;56312;230283;10;2347578;1;1;False;False;False;False;False;False;True;False;False;True;True;False
150135;1501;398922;246348;610398;856746;2;6946163;1;1;False;False;False;False;False;False;True;False;False;True;False;False
1;1501;540675;595593;335219;930812;2;2849534;1;1;False;False;False;False;False;False;True;False;False;False;False;False
8000;1501;230204;969176;394690;1363866;4;3554256;1;1;False;False;False;False;False;False;True;False;False;False;False;True
70000;1501;391759;306489;483368;789857;8;4836348;1;1;False;False;False;False;False;False;True;False;False;True;False;False
30000;1501;877986;2590764;3313728;5904492;28;6844191;4;1;False;True;False;False;False;False;False;False;False;False;False;True
8000;1501;204338;402092;652849;1066669;2;2805229;3;1;True;False;False;False;False;False;False;False;False;True;False;False
1849520;1501;3281143.25;4367240;1048497;5415737;26;8325263;3;1;True;False;False;False;False;False;False;False;False;True;False;True
10000;1501;308535;71804;325096;396900;2;3393882;1;1;False;False;False;False;False;False;True;False;False;True;False;False
2478553;1501;258352;2291365;5190828;11533479.75;10;492894;3;4;True;False;False;True;True;False;False;False;True;False;True;True
1000;1501;1524791;1456850;714190;2171040;14;5675647;4;2;False;True;False;False;False;False;True;False;False;False;False;False
10200;1501;577243;697;1996353;2131311;3;3968585;9;0;False;False;False;False;False;False;False;False;False;True;False;True
110000;1501;410863;7463;723857;1221320;2;4479255;1;1;False;False;False;False;False;False;True;False;False;False;True;True
106605;1501;644144;531439;597238;1329677;10;2970961;1;1;False;False;False;False;False;False;True;False;False;True;False;True
68000;1501;1684992;987948;689759;1677707;9;5078798;1;1;False;False;False;False;False;False;True;False;False;True;False;True
2600;1501;2652930;5191964;1346751;6538715;13;7636656;3;1;True;False;False;False;False;False;False;False;False;True;False;True
214057;1501;1698481;313376;23740;1211862;10;8259758;5;1;False;False;False;False;False;False;False;False;True;False;False;True
1026800;1501;662579;863;2018902;2019765;5;7587878;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1000;1501;283142;363508;301330;794290;3;3236358;1;1;False;False;False;False;False;False;True;False;False;False;False;False
2700;1501;1615169;3278142;1441096;4719238;8;4905982;9;0;False;False;False;False;False;False;False;False;False;True;False;True
504626;1501;1184709;581210;1220220;1801430;3;6801960;1;1;False;False;False;False;False;False;True;False;False;False;False;True
724376;1501;123060;3343124;0;3314339;6;6442785;2;1;False;False;True;False;False;False;False;False;False;True;True;True
5000;1501;291335;851743;420137;1271880;6;4316082;1;1;False;False;False;False;False;False;True;False;False;False;False;True
177100;1501;1029221;389617;1927153;2316770;3;5707403;1;1;False;False;False;False;False;False;True;False;False;False;False;True
245983;1501;580022;408356;552662;961018;3;4143012;1;3;False;False;True;False;False;False;True;False;True;True;False;False
105500;1501;582558;1061578;620045;1681623;4;3419920;1;3;False;False;True;False;False;False;True;False;True;True;False;True
210000;1501;547537;283815;497216;782861;8;4469694;1;1;False;False;False;False;False;False;True;False;False;False;False;False
225000;1501;547343;9770;420440;1827528;8;5013355;1;1;False;False;False;False;False;False;True;False;False;False;False;False
75000;1501;347136;16538;418546;435084;6;2422995;1;1;False;False;False;False;False;False;True;False;False;True;False;False
2036531;1501;416246;634296;2418443;3052739;1;5344581;1;1;False;False;False;False;False;False;True;False;False;True;False;True
4000;1501;342633;54182;175190;1984116;4;2645829;2;1;False;False;True;False;False;False;False;False;False;False;False;True
40640;1501;446660;173608;368399;542007;11;2784883;1;1;False;False;False;False;False;False;True;False;False;False;False;False
5000;1501;165967;82438;491119;573557;2;2626166;1;1;False;False;False;False;False;False;True;False;False;False;False;False
205000;1501;605744;18870;795960;1533483;2;5217259;1;1;False;False;False;False;False;False;True;False;False;False;False;False
350000;1501;148908;540041;695634;1235675;4;3196324;1;1;False;False;False;False;False;False;True;False;False;True;False;True
40000;1501;818063;935513;473412;1408925;10;3501707;1;0;False;False;False;False;False;False;False;False;False;True;False;True
355000;1501;931131;866653;809783;1676436;18;6318299;1;0;False;False;False;False;False;False;False;False;False;True;False;True
302000;1501;844201;964842;509190;2221273;11;5550881;1;3;False;False;True;False;False;False;True;False;True;True;True;False
563000;1501;278883;0;1120593;1120593;4;2789065;1;1;False;False;False;False;False;False;True;False;False;False;False;True
489215;1501;1516108;532070;916408;1448478;10;5931539;4;1;False;True;False;False;False;False;False;False;False;True;True;True
208000;1501;1435749;758171;1057244;1815415;3;3512836;1;1;False;False;False;False;False;False;True;False;False;False;False;False
150000;1501;236566;244358;314161;558519;0;3081418;1;0;False;False;False;False;False;False;False;False;False;True;False;False
56656;1501;530496;960939;494571;1455510;4;5155563;1;1;False;False;False;False;False;False;True;False;False;False;False;True
213649;1501;278194;207498;445937;813435;3;3087616;1;1;False;False;False;False;False;False;True;False;False;True;False;False
40000;1501;845879;1110243;213830;1603488;13;4229396;2;1;False;False;True;False;False;False;False;False;False;False;False;True
600000;1501;727163;3868979;826145;4695124;19;2399336;1;1;False;False;False;False;False;False;True;False;False;False;False;True
50000;1501;263701;665910;137298;803208;10;2341795;1;1;False;False;False;False;False;False;True;False;False;False;False;False
420000;1501;185287;111516;563101;674617;3;2159190;2;2;False;False;True;False;False;False;True;False;False;True;False;False
157192;1501;265631;5195;587641;1202675;2;2166712;1;1;False;False;False;False;False;False;True;False;False;False;False;True
10000;1501;2539708;0;698640;2406176;9;8074856;1;1;False;False;False;False;False;False;True;False;False;False;False;True
7850;1501;276070;385380;317358;702738;5;3211327;1;1;False;False;False;False;False;False;True;False;False;True;False;False
10000;1501;453001;867211;690536;1557747;5;3904522;1;1;False;False;False;False;False;False;True;False;False;False;True;True
6700;1501;398103;475063;759233;1234296;1;2662917;5;1;False;False;False;False;False;False;False;False;True;True;False;True
250000;1501;1012565;2373892;567583;2941475;29;6075389;1;1;False;False;False;False;False;False;True;False;False;False;False;True
114000;1501;445867;204865;761377;966242;2;2183722;1;1;False;False;False;False;False;False;True;False;False;False;False;False
394674;1501;733834;296215;679066;975281;13;2523258;1;1;False;False;False;False;False;False;True;False;False;True;False;False
